8dcc9a0,780850,31.1514,121.7967,73,0,0,0000,F-ZSPD1,A332,B-6543,1455885623,PVG,,,1,0,,0
8dcc9a0,780850,31.1514,121.7968,73,0,0,0000,F-ZSPD1,A332,B-6543,1455885854,PVG,,,1,0,,0
8dcc9a0,780850,31.1514,121.7968,224,0,0,0000,F-ZSPD1,A332,B-6543,1455888301,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1514,121.7968,224,0,0,0000,F-ZSPD1,A332,B-6543,1455888397,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1514,121.7968,43,0,0,0000,F-ZSPD1,A332,B-6543,1455888472,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1514,121.7968,224,0,0,0000,F-ZSPD1,A332,B-6543,1455888536,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1514,121.7968,224,0,0,0000,F-ZSPD1,A332,B-6543,1455888602,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1513,121.7963,73,0,10,0000,F-ZSPD1,A332,B-6543,1455888737,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1512,121.7953,271,0,0,0000,F-ZSPD1,A332,B-6543,1455888822,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1512,121.7953,89,0,0,0000,F-ZSPD1,A332,B-6543,1455888897,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1512,121.7953,163,0,2,0000,F-ZSPD1,A332,B-6543,1455888981,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.147,121.7969,163,0,18,0000,F-ZSPD1,A332,B-6543,1455889074,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1454,121.7949,253,0,24,0000,F-ZSPD1,A332,B-6543,1455889162,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1385,121.7968,163,0,25,0000,F-ZSPD1,A332,B-6543,1455889252,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.132,121.7992,163,0,2,0000,F-ZSPD1,A332,B-6543,1455889360,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.132,121.7992,163,0,2,0000,F-ZSPD1,A332,B-6543,1455889444,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1318,121.7993,163,0,15,0000,F-ZSPD1,A332,B-6543,1455889532,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1299,121.8,163,0,2,0000,F-ZSPD1,A332,B-6543,1455889640,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1299,121.8,163,0,2,0000,F-ZSPD1,A332,B-6543,1455889721,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1276,121.8008,194,0,20,0000,F-ZSPD1,A332,B-6543,1455889797,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1274,121.8002,253,0,2,0000,F-ZSPD1,A332,B-6543,1455889893,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1276,121.7987,340,0,15,0000,F-ZSPD1,A332,B-6543,1455889984,PVG,XIY,MU522,1,0,CES522,0
8dcc9a0,780850,31.1694,121.7836,350,1900,138,0000,F-ZSPD1,A332,B-6543,1455890068,PVG,XIY,MU522,0,2432,CES522,0
8dcc9a0,780850,31.2325,121.7635,340,4325,236,2777,F-ZSPD1,A332,B-6543,1455890149,PVG,XIY,MU522,0,2176,CES522,0
8dcc9a0,780850,31.3407,121.7199,340,10400,265,2777,F-ZSPD1,A332,B-6543,1455890245,PVG,XIY,MU522,0,3392,CES522,0
8dcc9a0,780850,31.4596,121.6754,342,13500,356,2777,F-ZSPD1,A332,B-6543,1455890330,PVG,XIY,MU522,0,3072,CES522,0
8dcc9a0,780850,31.5889,121.5797,314,17950,374,2777,F-ZSPD1,A332,B-6543,1455890420,PVG,XIY,MU522,0,3584,CES522,0
8dcc9a0,780850,31.6976,121.4515,315,21150,414,2777,F-ZSPD1,A332,B-6543,1455890504,PVG,XIY,MU522,0,2688,CES522,0
8dcc9a0,780850,31.8086,121.3208,315,24550,429,2777,F-ZSPD1,A332,B-6543,1455890582,PVG,XIY,MU522,0,5248,CES522,0
8dcc9a0,780850,31.9158,121.1938,314,27350,441,2777,F-ZSPD1,A332,B-6543,1455890661,PVG,XIY,MU522,0,1664,CES522,0
8dcc9a0,780850,32.0439,121.0406,312,29950,452,2777,F-ZSCG3,A332,B-6543,1455890749,PVG,XIY,MU522,0,1472,CES522,0
8dcc9a0,780850,32.1249,120.8797,290,32200,432,2777,F-ZSYA2,A332,B-6543,1455890826,PVG,XIY,MU522,0,1920,CES522,0
8dcc9a0,780850,32.167,120.7141,280,34075,419,2777,F-ZSYA2,A332,B-6543,1455890902,PVG,XIY,MU522,0,64,CES522,0
8dcc9a0,780850,32.186,120.5018,275,34100,401,2777,F-ZSYA2,A332,B-6543,1455890998,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.2019,120.3068,275,34100,397,2777,F-ZSYA2,A332,B-6543,1455891089,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.2155,120.1437,275,34100,396,2777,F-ZSYA2,A332,B-6543,1455891164,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,32.2284,119.9885,275,34100,393,2777,F-ZSYA2,A332,B-6543,1455891237,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.2408,119.8142,270,34100,390,2777,F-ZSYA2,A332,B-6543,1455891318,PVG,XIY,MU522,0,64,CES522,0
8dcc9a0,780850,32.1924,119.5601,252,34100,388,2777,F-ZSSS1,A332,B-6543,1455891443,PVG,XIY,MU522,0,64,CES522,0
8dcc9a0,780850,32.175,119.379,270,34100,393,2777,F-ZSYA2,A332,B-6543,1455891529,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.1777,119.1905,271,34100,394,2777,F-ZSYA2,A332,B-6543,1455891617,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.1802,119.0082,270,34100,395,2777,F-ZSYA2,A332,B-6543,1455891701,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.1821,118.8466,270,34100,391,2777,F-ZSYA2,A332,B-6543,1455891777,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,32.1843,118.6338,270,34100,391,2777,F-ZSYA2,A332,B-6543,1455891876,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,32.186,118.4382,270,34100,388,2777,F-ZSYA2,A332,B-6543,1455891970,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.1875,118.2456,270,34100,387,2777,F-ZSYA2,A332,B-6543,1455892060,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.1886,118.0433,270,34100,384,2777,F-ZSYA2,A332,B-6543,1455892157,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,32.1895,117.8422,270,34100,379,2777,F-ZSCG3,A332,B-6543,1455892253,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.1899,117.6693,270,34100,382,2777,F-ZSCG3,A332,B-6543,1455892338,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,32.1902,117.4789,270,34100,384,2777,F-ZSCG3,A332,B-6543,1455892428,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,32.1901,117.2614,269,34100,385,2777,F-ZSNJ1,A332,B-6543,1455892533,PVG,XIY,MU522,0,64,CES522,0
8dcc9a0,780850,32.1898,117.0856,269,34100,389,2777,F-ZSNJ3,A332,B-6543,1455892616,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.2188,116.9013,301,34100,408,2777,F-ZSNJ1,A332,B-6543,1455892705,PVG,XIY,MU522,0,-128,CES522,0
8dcc9a0,780850,32.2592,116.7385,291,34100,398,2777,F-ZSNJ1,A332,B-6543,1455892784,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.3546,116.578,308,34100,413,2777,F-ZSNJ1,A332,B-6543,1455892872,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.4571,116.4296,309,34100,412,2777,F-ZSNJ3,A332,B-6543,1455892957,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.5572,116.2876,309,34100,416,2777,F-ZSNJ3,A332,B-6543,1455893038,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.6721,116.1242,309,34100,415,2777,F-ZSNJ3,A332,B-6543,1455893132,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.7971,115.9467,309,34100,418,2777,F-ZSNJ3,A332,B-6543,1455893234,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.9008,115.7986,309,34100,413,2777,F-ZSYA2,A332,B-6543,1455893317,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,32.9601,115.5734,287,34100,413,2777,F-ZSYA2,A332,B-6543,1455893439,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.1302,115.4449,286,34100,401,2777,F-ZHNY1,A332,B-6543,1455893535,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.1719,115.2711,286,34100,401,2777,F-ZHNY1,A332,B-6543,1455893631,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.2123,115.0968,285,34100,401,2777,F-ZHNY1,A332,B-6543,1455893727,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.5022,114.9738,310,34100,401,2777,F-ZHNY1,A332,B-6543,1455893812,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.5488,114.7483,282,34100,401,2777,F-ZHNY1,A332,B-6543,1455893935,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.5803,114.5706,282,34100,401,2777,F-ZHNY1,A332,B-6543,1455894031,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.7821,114.4118,287,34100,398,2777,F-ZHCC1,A332,B-6543,1455894108,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.8376,114.2004,287,34100,396,2777,F-ZHCC1,A332,B-6543,1455894205,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,33.8839,114.025,288,34100,384,2777,F-ZHCC1,A332,B-6543,1455894290,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,33.9331,113.8438,288,34100,375,2777,F-ZHCC1,A332,B-6543,1455894381,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,33.9802,113.669,287,34100,373,2777,F-ZHCC1,A332,B-6543,1455894469,PVG,XIY,MU522,0,-64,CES522,0
8dcc9a0,780850,34.0076,113.5274,278,34100,379,2777,F-ZHCC1,A332,B-6543,1455894547,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,34.115,113.1629,287,34100,384,2777,F-ZHLY1,A332,B-6543,1455894722,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,34.1689,112.9588,287,32750,383,2777,F-ZHLY1,A332,B-6543,1455894822,PVG,XIY,MU522,0,-1024,CES522,0
8dcc9a0,780850,34.1888,112.7444,263,31075,387,2777,F-ZHLY1,A332,B-6543,1455894922,PVG,XIY,MU522,0,-1024,CES522,0
8dcc9a0,780850,34.1728,112.5717,263,29725,376,2777,F-ZHLY1,A332,B-6543,1455895004,PVG,XIY,MU522,0,-960,CES522,0
8dcc9a0,780850,34.1566,112.3993,263,28325,381,2777,F-ZHLY1,A332,B-6543,1455895086,PVG,XIY,MU522,0,-960,CES522,0
8dcc9a0,780850,34.1402,112.2161,264,27600,374,2777,F-ZHLY1,A332,B-6543,1455895173,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,34.1217,112.0061,263,27600,379,2777,F-ZHLY1,A332,B-6543,1455895274,PVG,XIY,MU522,0,0,CES522,0
8dcc9a0,780850,34.105,111.819,263,27600,379,2777,F-ZHLY1,A332,B-6543,1455895362,PVG,XIY,MU522,0,-64,CES522,0
